index,attendance_mandatory,clarity_rating,class,comment,created_by_user,date,difficulty_rating,grade,helpful_rating,is_for_credit,is_for_online_class,quality_rating,rating_tags,textbook_use,thumbs_down_total,thumbs_up_total,would_take_again,pid
373,,1.0,PHIL80,No Comments,False,2006-12-11 22:25:19,5.0,,1.0,False,False,1.0,,1.0,4,0,,803090
374,mandatory,3.0,WRIT5,"Dobson is alright, he's kinda funny. Also thinks he's really, really smart, so the best way to get an A is to flatter him. Frankly, his Dart history course is boring as heck, but I think that's mostly because of the W5 constraints and not his own fault.",False,2018-03-22 01:07:49,2.0,A-,3.0,True,False,3.0,Get ready to read--SO MANY PAPERS,5.0,4,0,0.0,1918505
375,Y,5.0,WRIT5,Dobson is funny and smart. Office hours helpful.,False,2014-09-05 16:21:05,3.0,A,5.0,False,False,5.0,,4.0,0,21,,1918505
376,non mandatory,5.0,PHIL037,His classes are very informative and challenging!,False,2018-07-18 07:50:35,4.0,,5.0,True,False,5.0,Gives good feedback--Get ready to read--Inspirational,0.0,0,0,1.0,1588761
377,,3.0,PHIL008,Rosenkoetter is a great guy and a good professor. Would recommend his class!,False,2015-02-17 16:42:29,3.0,,4.0,True,False,4.0,,5.0,1,0,,1588761
378,non mandatory,5.0,ANTH1,"Good prof, knowledgeable, helpful.",False,2017-10-19 10:59:40,3.0,A,5.0,True,False,5.0,Gives good feedback--Respected--Clear grading criteria,0.0,0,0,1.0,24790
379,,4.0,ANTH1,He's very kind and engaging. His Anthropology 1 class revealed many connections I would not have imagined before.,False,2010-12-11 09:58:28,4.0,,5.0,False,False,5.0,,3.0,0,1,,24790
380,,5.0,ENGS20,"Best prof I've had at Dartmouth, which is saying a lot. Clearly loves to teach, and is great at it, too. His combination of commitment and ability made scientific computing a way more enjoyable experience than it has any business being for a beginner.",False,2014-08-18 15:21:26,3.0,,5.0,False,False,5.0,,2.0,1,1,,1173165
381,,5.0,ENGS20,No Comments,False,2008-08-28 20:45:35,4.0,,5.0,False,False,5.0,,1.0,2,0,,1173165
382,,4.0,MICRO264,"A great professor. Is hard on student who don't want to put in the effort to learn, but if asked for help he will bend over backwards to make sure that a student understands. Doesn't post lecture slides but will send to students if asked; he just doesn't want people skipping class.",False,2010-11-17 22:49:10,4.0,,5.0,False,False,5.0,,2.0,0,2,,636005
383,,1.0,MICRO264,No Comments,False,2005-06-24 17:08:31,5.0,,1.0,False,False,1.0,,,2,0,,636005
384,,1.0,MATH3,i dont know what that person was talking about but he was not a good math prof at all. i could name the four math teachers i had in high school and i would take them over him anyday.,False,2010-01-25 17:08:25,4.0,,1.0,False,False,1.0,,1.0,0,0,,915284
385,,5.0,MATH71,"Great prof, for a math class. He is nice and it tends to be on the easy side! Professor Pomerance is awesome.",False,2007-01-18 20:15:19,4.0,,5.0,False,False,5.0,,5.0,0,0,,915284
386,,5.0,ANTH17,"Lots of readings if you're from the sciences like me, but learnt a lot",False,2014-11-21 13:49:25,1.0,,5.0,True,False,5.0,,3.0,0,0,,1944400
387,mandatory,5.0,ANTH17,"Inspirational.  Made me want to become an Anthro major. Not the easiest class, but still actually looked forward to the readings and lectures, for a change, best I've taken at Dartmouth.",False,2014-11-17 12:46:35,1.0,,5.0,True,False,5.0,,3.0,0,0,,1944400
388,mandatory,5.0,WRIT007,"She was a fantastic professor and really tailored her comments on my writing to the student. She was in tune with the class, and I would absolutely take another class with her. Participate in her class, but there were only three essays (short, too) for the whole class. Attendance is taken, and she knows everybody by name.",False,2017-03-23 22:34:26,3.0,A-,5.0,True,False,5.0,Gives good feedback--Participation matters--Caring,0.0,0,0,1.0,1881977
389,Y,3.0,WRIT0023,"Very smart, but her teaching methods are quite boring and hardly fun.",False,2014-02-27 12:39:42,3.0,Pass,3.0,False,False,3.0,,2.0,1,0,,1881977
390,mandatory,2.0,MATH23,"All seemed to go well until week 3, at which point he shifted the class' focus from real-world applications to obscure and narrowly applicable proofs. Good presence and witty commentary, but treats in-class questions with a fiercely derisive and hostile attitude, which is even worse during office hours. Do not take his 23 if you are PHYS/CHEM/ENGS",False,2015-11-05 14:40:10,4.0,,1.0,True,False,2.0,,3.0,3,0,,915288
391,,3.0,MATH23,"Great prof.  Once you get past his accent, he explains ideas clearly and logically.  He prepared lecture notes for us, to be handed out before each class, which were very helpful.",False,2008-08-16 20:40:10,3.0,,5.0,False,False,4.0,,4.0,1,4,,915288
392,,5.0,ECON1,Curtis is the best Econ 1 teacher,False,2009-10-31 13:13:02,4.0,,5.0,False,False,5.0,,3.0,2,0,,1099416
393,,5.0,ECON01,Great teacher and easy on the eyes!,False,2008-01-30 12:59:05,2.0,,5.0,False,False,5.0,,4.0,0,0,,1099416
394,non mandatory,5.0,PHYS13,Prof Caldwell is truly passionate about physics and beings that passion into this class.,False,2020-06-02 17:28:23,2.0,A,5.0,True,False,5.0,Gives good feedback--Accessible outside class,5.0,0,0,1.0,1541109
395,,5.0,PHYS14,Great Professor!,False,2011-05-03 11:15:09,5.0,,5.0,False,False,5.0,,5.0,0,0,,1541109
396,,2.0,LACS7,Only take class if you LOVE film analysis because prof graded randomly with no rubric. Never explained what she wanted in class,False,2021-03-27 07:21:35,3.0,,2.0,True,False,2.0,Tough grader,0.0,0,0,0.0,2680341
397,mandatory,2.0,LACS7,"Professor grades too harshly. Never had clear expectations nor rubrics. Received an 80% on an essay when comments had praises about analysis. But because of 1-2 comments pointing out my passive voice, I got an 80. Grades based on passive voice and small grammatical errors not content.",False,2021-03-27 04:57:27,4.0,A-,2.0,True,False,2.0,Get ready to read--Graded by few things--Tough grader,0.0,0,0,0.0,2680341
398,non mandatory,5.0,ENGS22,Professor Stauth truly cares about his students and wishes for them to learn for the sake of learning rather than grades. He is able to explain complex topics in a way that anyone could understand. He is an inspiration and all teachers should aspire to his level.,False,2023-04-20 15:45:11,3.0,A,5.0,True,False,5.0,Amazing lectures --Inspirational--Respected,3.0,0,0,1.0,1907127
399,non mandatory,4.0,ENGS22,Breaks down the material very well. Great prof to learn from.,False,2017-03-04 18:36:59,3.0,A,4.0,True,False,4.0,ACCESSIBLE OUTSIDE CLASS--Caring,0.0,0,0,1.0,1907127
400,,5.0,ENGL80,"Barbara Dimmick was one of the best professors I had in my 4 years at Dartmouth (if not THE best). Besides being extremely helpful, she encourages creativity and runs an excellent workshop. She knows her stuff inside and out-- a wonderful professor.",False,2008-05-20 23:53:45,4.0,,5.0,False,False,5.0,,2.0,0,0,,393526
401,,2.0,ENGLISH80,No Comments,False,2004-04-23 15:38:31,5.0,,1.0,False,False,2.0,,,0,0,,393526
402,Y,5.0,COCO5,"Dr. Desjardins is a great professor and I really enjoyed her class. She's very knowledgeable, fair, and helpful during office hours. I was never really interested in film until I took her class as an elective but I ended up really liking it and learning a lot. I would definitely take another class with Dr. Desjardins.",False,2014-05-21 20:54:40,3.0,A,5.0,False,False,5.0,,3.0,0,0,,659208
403,,4.0,FILM47,No Comments,False,2008-08-19 13:24:40,3.0,,5.0,False,False,5.0,,4.0,0,0,,659208
404,,4.0,ENG35,"Great professor, truly passionate about literature.",False,2009-07-23 00:50:12,4.0,,5.0,False,False,5.0,,4.0,0,0,,691626
405,,4.0,POETRY,No Comments,False,2006-04-15 09:37:33,4.0,,3.0,False,False,4.0,,,0,0,,691626
406,,5.0,FILM42,"She is extremely knowledge about the field and her enthusiasm for teaching and learning is truly infectious. She makes the content relatable and applicable to real life situations. The class is mostly discussion-based so if you?re interested in deep, thought provoking, and challenging conversations; I highly recommend taking one of her courses.",False,2011-03-11 14:39:11,2.0,,5.0,False,False,5.0,,3.0,0,0,,1006121
407,,5.0,FILM42,"She is an astounding professor.She was not only inspirational and knowledgable, she actually cared about her students and teaching.Her class has been one of my most favorite at Dartmouth.I have no idea why that review says she's horrible (sounds like someone was not happy with their grade).She is such a gifted and talented communicator. Top notch!",False,2010-12-10 18:55:40,3.0,,5.0,False,False,5.0,,4.0,0,0,,1006121
408,,5.0,WRIT005,"First and best class I've ever took at Dartmouth. Crocker is a baller. He taught me how to write better than any professor I've previously had. If he ever offers the Writing 5 class on happiness, I would highly recommend signing up for it.",False,2010-08-05 11:06:07,5.0,,5.0,False,False,5.0,,4.0,0,0,,1165647
409,,5.0,ENGL120,Excellent Professor,False,2009-03-19 13:59:10,4.0,,5.0,False,False,5.0,,3.0,0,0,,1165647
410,,2.0,MYTH110,"Very short; unfriendly attitude. Opinionated and unwelcoming, however very knowledgeable subject mater expert.",False,2010-07-29 12:14:54,3.0,,1.0,False,False,2.0,,3.0,0,0,,1049691
411,Y,4.0,SPAN003,"Cutest old lady ever, and a great teacher.",False,2014-02-27 12:36:51,1.0,B,5.0,False,False,5.0,,4.0,0,0,,1881976
412,mandatory,5.0,LAT1,Great prof! Got me into the subject and ended up majoring in Classics! Such a sweet professor but also tough and fair.,False,2016-03-04 12:50:28,3.0,A,5.0,True,False,5.0,,4.0,1,0,,1887445
413,,5.0,POLISCI100,Best Prof ever. Always there for the students and ready to answer any questions. Kyle cares.,False,2015-11-13 19:28:06,4.0,B,5.0,True,False,5.0,,5.0,0,0,,1928113
414,,2.0,COSC10,"Lectures are fairly boring (probably not Drysdale's fault- it's hard to make data structures interesting) and sometimes confusing, but office hours are helpful if you make the time to go. Outside of class Drysdale is great- definitely the kind of prof who wants to see you succeed.",False,2014-11-13 11:31:28,2.0,,3.0,True,False,3.0,,2.0,0,0,,1942072
415,,5.0,PHYS013,Lots of out of class work but great lecture style.,False,2017-07-17 20:48:26,4.0,A,5.0,True,False,5.0,Gives good feedback--LOTS OF HOMEWORK--Amazing lectures,0.0,0,2,1.0,2270348
416,non mandatory,2.0,MATH3,Class didnt define how hard it was going to be - half the class dropped out. Only the best can really survive it because the curve is horrifying.,False,2017-11-16 01:23:15,5.0,Drop/Withdrawal,2.0,True,False,2.0,Tough Grader--LOTS OF HOMEWORK--TEST HEAVY,5.0,1,0,0.0,2282943
417,,5.0,MUS53,He's pretty much the human embodiment of jazz.,False,2018-07-23 14:49:58,2.0,,5.0,False,False,5.0,Respected--Inspirational--Caring,0.0,0,0,1.0,1802549
418,mandatory,5.0,ECON39,"Professor Johnson is a giant of an individual and an absolutely solid lecturer. He always wins smiles from his students and has a sense of humor that is preferred by many. For a great story, ask him about his experiences with Olympic Hammer Toss (not for the faint of heart!)",False,2019-08-15 13:57:18,4.0,A-,5.0,True,False,5.0,Gives good feedback--Respected--Amazing lectures,5.0,0,0,1.0,2500215
419,non mandatory,5.0,ASCL10,Amazing prof! Highly recommend if you get the chance to take a class with him.,False,2021-05-04 01:26:13,2.0,A+,5.0,True,False,5.0,Gives good feedback--Clear grading criteria--Amazing lectures,0.0,0,0,1.0,2150056
420,mandatory,5.0,RUSS31,"She is my favorite professor of all time. If you make the effort to participate in her class and reach out to her, she will go above and beyond to help you however she can. She's also absolutely brilliant and teaches her material in the most mind-opening way possible. Take this class.",False,2020-10-15 20:13:58,3.0,A,5.0,True,False,5.0,Gives good feedback--Accessible outside class--Inspirational,0.0,0,0,1.0,2627298
421,,1.0,MATH010,Very very dissapointing.,False,2006-09-28 07:52:56,3.0,,1.0,False,False,1.0,,2.0,0,0,,895055
422,,3.0,HIST4702,Great professor who will assign some really interesting readings and make you think about history differently. Sometimes his lectures can lose focus and can feel redundant but he is one of the nicest professors and really cares about his students. If you put in the work you will get an A.,False,2016-02-06 09:01:32,3.0,A-,5.0,True,False,4.0,,1.0,0,0,,1840323
423,non mandatory,1.0,CHEM011,"He does not know how to explain things, whenever someone has a doubt he was not able to help them. ""General Chem"" yet there was more physics being taught than chem. Hard to keep up with his class, had to kill myself to study by myself and with TA to get a good grade.",False,2024-10-08 20:08:32,4.0,A-,1.0,True,False,1.0,Lots of homework--Lecture heavy,3.0,1,0,,2991954
424,,4.0,ARTH1101,"Professor Kangas was great! He has a passion for the material and his lectures are super informative. His midterms and finals are all paper-based, so be prepared to write a few papers. Overall though the work was pretty manageable. I would DEFINITELY recommend taking a class with him if you can!",False,2021-01-06 19:16:42,3.0,A,4.0,True,False,4.0,Accessible outside class--Graded by few things--Lecture heavy,5.0,0,0,1.0,2033447
425,mandatory,5.0,HIS72,"He's one of those profs that you know are going to be rock star profs. He's currently one of the youngest professors at Dartmouth , teaching Chinese history. His classes are not stress-free, but definitely excellent for anyone who's interested in Chinese history but knows nothing about it. Absolutely fantastic prof. Very accessible and friendly.",False,2024-11-13 04:36:48,3.0,A,5.0,True,False,5.0,Get ready to read--Amazing lectures --Respected,-1.0,0,0,1.0,3044347
426,,2.0,THEA7,"Awful prof. Makes fun of students and completely unhelpful in and out of class. Her grading schemes often have no rigor whatsoever, and she treats her class as a joke (which makes the students treat it as a joke). Avoid this professor if at all possible.",False,2011-02-16 01:49:01,2.0,,1.0,False,False,2.0,,1.0,0,0,,1541549
427,mandatory,5.0,SOCY91,"Professor Lively is the best professor I've ever had. She sets high standards, but if you're willing to do the work, you'll learn a ton!",False,2016-05-31 00:06:29,4.0,A,5.0,True,False,5.0,,5.0,0,1,1.0,2149574
428,,5.0,SPAN60,Very enthusiastic.  Excellent lectures.  Inspires interest in the material.  Amazing at getting every student involved in the subject.  Challenges students to think very critically and grow intellectually.  Rated Dartmouth's best professor for spring 2009.,False,2010-03-14 13:10:46,3.0,,5.0,False,False,5.0,,5.0,0,0,,1288417
429,,5.0,HIST28,Amazing prof who was always willing to help. She is nice in and out of the class. Really get to know her!,False,2013-03-05 03:03:47,2.0,,5.0,False,False,5.0,,4.0,1,0,,1605524
430,,5.0,CLST24,"He gives great lectures and definitely helps students who try and show up to his class. Lots of reading, but it connects back to the lectures.",False,2018-10-05 01:50:57,4.0,A,5.0,True,False,5.0,Respected--Skip class? You won't pass.--Amazing lectures,5.0,0,0,1.0,2407933
431,mandatory,5.0,COLT105,Prof Kacandes wants to see students succeed by upholding them to rigorous academic standards. Plus she is super caring and communicative. She is what a professor should be.,False,2018-11-30 03:32:13,5.0,Rather not say,5.0,True,False,5.0,Gives good feedback--Respected--Caring,0.0,0,0,1.0,2062070
432,non mandatory,1.0,ENGS108,"Cybenko is one of the WORST instructors at Dartmouth, even though he is an excellent researcher and nice person; his lectures are just completely out of order and the materials are extremely badly-organized. I promise 99% of my classmates would say NO to Prof. Cybenko's class. DO NOT take any course with him! Please! Please!",False,2019-11-05 19:40:27,5.0,,1.0,True,False,1.0,Lots of homework,0.0,0,0,0.0,2526294
433,mandatory,1.0,SOCY66,"She FAILED ME b/c she never took me off the class list during add/drop. Meaning she knew I was not coming to class (b/c I didn't know I was still enrolled) and failed me for everything. Btw I was already taking 4 classes. When I raised this, she said ""it wasn't her problem"" and that she had ""better things to do."" No communication beforehand either.",False,2024-01-23 02:36:40,5.0,F,1.0,False,False,1.0,,-1.0,0,0,,2717285
434,mandatory,1.0,COLT65,"The syllabus seemed promising but the professor was disengaged and abrasive when approached about the course material. I was an English major with honors and when I asked for feedback, she asked me if I knew what a sentence was, then proceeded to diagram one for me. Ten years later, I still deeply regret taking this course.",False,2016-01-22 15:33:45,4.0,B+,1.0,True,False,1.0,,3.0,22,3,,2104750
435,,5.0,ITAL001,"Prof. Viazmenski is awesome. She really nice and really helpful. Her classes are always really organized and it's easy to follow along. The class itself is pretty intense. There's a lot of work every day, but she always posts the homework we have to do and is really understanding if we have to hand something in late.",False,2012-02-08 10:22:40,2.0,,5.0,False,False,5.0,,5.0,0,0,,855000
436,,5.0,GEOG024,"Mona is amazing!  I love her energy, cheesy jokes, and infectious smiles.  It's obvious that she's incredibly knowledgeable about everything she talks about, yet wasn't pretentious or boasted her credentials. She was also great to talk to outside of class, and extremely supportive on both an academic and personal level. Love her!",False,2016-11-30 12:49:50,3.0,,5.0,True,False,5.0,ACCESSIBLE OUTSIDE CLASS--Hilarious--Caring,0.0,0,0,1.0,2199747
437,non mandatory,5.0,LING1,"Professor Stanford made me fall in love with Linguistics.  He is passionate and engaging and clearly cares about his students learning and well being.  He makes class interesting and fun.  If you put the time in, you will not only get an A but get a lot out of this class!",False,2017-07-28 01:06:43,2.0,A+,5.0,True,False,5.0,Gives good feedback--ACCESSIBLE OUTSIDE CLASS--Amazing lectures,0.0,0,6,1.0,1909621
438,,5.0,SPAN050,"Professor Reyes is patient, relaxed, kind, approachable, and all things lovely. He is obviously an expert in his field, but he speaks slowly so that non-native speakers can understand him. I highly recommend attending his office hours- he is really helpful and a genuinely nice guy.",False,2013-03-18 17:26:50,2.0,,5.0,False,False,5.0,,4.0,0,0,,698285
439,,4.0,FREN10,"Kwalk is one of the best professors at Dartmouth. Take FR. 10 -- Anatomy of Passion -- and watch him act out the voices of the lustful characters of French lit... Couldn't be more fun, and he's super supportive of your own creative ideas about lit. Also, best office hours discussions ever.",False,2009-12-02 12:35:19,2.0,,5.0,False,False,5.0,,1.0,0,0,,1310059
440,,5.0,RELIGION17,Extremely knowledgeable. An asset to the field. Accessible and approachable.,False,2014-01-16 11:17:40,3.0,,5.0,False,False,5.0,,1.0,0,0,,1692898
441,mandatory,1.0,PH200,"Massive ego, opens her class talking about how she needs to &quot;control&quot; her teenage children... and controlling is her basic response to everyone. Be prepared for the mood swings!",False,2019-08-27 22:21:06,3.0,A,1.0,True,False,1.0,Group projects,5.0,0,0,0.0,2513896
442,mandatory,2.0,MATH238,Sucks,False,2019-09-03 23:43:00,5.0,B,2.0,True,False,2.0,Lots of homework--Skip class? You won't pass.--Beware of pop quizzes,5.0,0,0,0.0,1593763
443,,1.0,ENG211,worst professor at Dartmouth by far,False,2013-02-03 13:36:28,4.0,,1.0,False,False,1.0,,1.0,0,0,,1173173
444,mandatory,1.0,BIO19,"She ignored students in class that raised their hands for questions and was not understanding when working with underrepresented students. She graded harshly students who were not native English speakers. Her rubrics were unclear and hard to comprehend, alongside knowledge error in quizzes and class lectures in recent biological discoveries. 
",False,2022-12-06 16:18:20,4.0,B-,1.0,True,False,1.0,Tough grader--Participation matters,-1.0,0,0,,2830064
445,,5.0,BIOL442,"She is very intelligent and invested in her students. The class has a lot of papers to read but you really do learn a lot from her and she is very good at explaining difficult concepts. Grading isnt too bad, the assignments can be hard and time-consuming but are graded reasonably and theres no exams. Overall a great class if you like cell bio",False,2021-03-29 07:35:34,3.0,,5.0,True,False,5.0,Gives good feedback--Get ready to read--Participation matters,0.0,0,0,1.0,1803822
446,mandatory,5.0,FRENCH8,"I took 3 courses with Professor Zidouh, he is one of the most impactful professors I've had at Dartmouth. His kindness creates an inclusive space where students feel inspired to participate and engage with complex debates on France's politics and society. He makes it a pleasure to come ton class everyday. Merci pour tout Prof ! ",False,2024-11-23 23:27:26,3.0,A,5.0,True,False,5.0,Participation matters--Inspirational--Caring,3.0,0,1,1.0,3049639
447,non mandatory,5.0,LING1,"Although a little boring in class, great professor (super helpful etc.) and just all around nice guy",False,2016-01-13 21:54:15,1.0,A,5.0,True,False,5.0,,3.0,0,0,,2101665
448,Y,5.0,COCO5,Dr. Domash is a fantastic professor and makes geography really interesting. She is very knowledgeable about her field and class was always fun. The workload and assignments were very reasonable and I actually used what I learned outside of class. I would definitely recommend Dr. Domash.,False,2014-05-21 21:02:24,3.0,A,5.0,False,False,5.0,,3.0,0,2,,1566833
449,non mandatory,3.0,GEOG20,"He expects you to read 100s of pages a night. Interesting course, killed my GPA though",False,2015-10-21 17:51:08,4.0,B,3.0,True,False,3.0,,5.0,0,0,,1173169
450,non mandatory,1.0,PSYC6,ugh.,False,2016-09-16 00:04:37,2.0,,1.0,True,False,1.0,Get ready to read--GRADED BY FEW THINGS,5.0,1,0,0.0,2033448
451,,5.0,HUM1,"He is really amazing teacher. He could make just about any subject interesting. His ability to communicate with ease and his devotion to teaching is admirable. I have taken 2 classes from this teacher, and I would recommend him highly to anyone.",False,2017-02-12 14:55:25,4.0,A-,5.0,True,False,5.0,Gives good feedback--ACCESSIBLE OUTSIDE CLASS--Hilarious,0.0,0,1,1.0,2232095
452,,5.0,ENGL72,"Bahng's complete dedication to the subject and her students makes you excited anyway. It's a small class, so you can't not do the work, but the work is awesome and Bahng was willing to help out anyone who felt like they were struggling. Best professor I've ever had at Dartmouth!",False,2012-02-19 10:47:16,4.0,,5.0,False,False,5.0,,4.0,4,0,,1406068
453,,5.0,ECON10,"Great teacher. Very clear and makes all of the topics very easy to understand. Easy class - if you put a little work in, you will get an A. Lots of energy and very interesting.",False,2010-12-18 12:55:07,2.0,,5.0,False,False,5.0,,5.0,0,0,,1514385
454,mandatory,5.0,ENGL07,"I took a First Year Writing Seminar (War and Peace) with Gamboa and loved it! Gamboa is passionate about what he teaches and it shows. He assigns a good amount of work but I feel that he is a fair grader. He can be vague at times, but he is open to suggestions and (in my opinion) easy to approach.",False,2016-06-01 18:35:05,3.0,,5.0,True,False,5.0,,5.0,0,2,1.0,1494361
455,,5.0,EARS038,"Although a new professor, he didn't fall into the trap of taking it easy on students. His exams encouraged us to work hard to really internalize the material. He uses a white board to write notes rather than powerpoint slides, so I sometimes missed information when I couldn't write fast enough. The solution is reviewing with classmates.",False,2018-07-23 14:35:43,4.0,,5.0,True,False,5.0,ACCESSIBLE OUTSIDE CLASS--Hilarious--Amazing lectures,5.0,0,0,1.0,2330075
456,mandatory,5.0,EC80,Really passionate and he gets in a grove and moves quick. Great guy!,False,2019-10-15 01:31:46,5.0,,5.0,True,False,5.0,,5.0,0,0,1.0,2524192
457,mandatory,5.0,COGS001,"Professor Phillips is downright excellent. Engaging lectures, filled to the brim with interesting material. I was particularly fascinated by his lectures on theory of mind and autism. I'm regretting not majoring in cognitive science! Very available outside of the classroom in office hours. Firm grader: hard to get A's. But easy on the I's.",False,2020-07-11 20:46:43,3.0,,5.0,True,False,5.0,Respected--Inspirational--Hilarious,0.0,0,0,1.0,2532874
458,,4.0,STMIN1,"Innovation is an excellent course to take; be prepared though, it's not for squares. Taylor knows his subject and he understands how to energize you. I looked forward to this class every week!",False,2012-02-20 19:57:38,1.0,,4.0,False,False,4.0,,1.0,0,0,,1536632
459,,1.0,GEOG50,worst teacher ever,False,2013-02-09 21:37:59,5.0,,1.0,False,False,1.0,,1.0,0,0,,1727253
460,,5.0,HIST09,"I took History of Capitalism with Link. It's a hot topic, and he allowed students to debate with each other during class without revealing his own opinion, which I really enjoyed. I learned a lot from his class and remain inspired by the topics we covered. He uses powerpoint slides, but they aren't helpful review material. Write down everything.",False,2018-07-23 14:46:06,3.0,,5.0,True,False,5.0,Get ready to read--Participation matters,0.0,0,0,1.0,2111772
461,mandatory,4.0,HIST505,"The class I took was very paper-heavy with no exams, which was nice. You can tell he's passionate about Japanese History, and I'd definitely take a class with him again.",False,2021-02-17 15:18:05,3.0,A-,4.0,True,True,4.0,Gives good feedback,5.0,0,0,1.0,2480436
