index,attendance_mandatory,clarity_rating,class,comment,created_by_user,date,difficulty_rating,grade,helpful_rating,is_for_credit,is_for_online_class,quality_rating,rating_tags,textbook_use,thumbs_down_total,thumbs_up_total,would_take_again,pid
3417,,1.0,EECS4321,Not respectful to students. Do not have the patience to answer any questions and extremely arrogant. Hope you do not need to interact with him,False,2021-03-31 21:37:19,4.0,A-,1.0,True,False,1.0,Lots of homework--Lecture heavy,0.0,0,0,0.0,1133864
3418,,3.0,4321,"Knowledgable professor, since he cannot resist telling student how smart he is.  Barely wanted to talk to this guy. Rude, impatient, and really really arrogant. Wonder where he got his confidence from. Feel sorry for those have to take a course taught by him or anything academic relate to him. ",False,2014-09-26 12:09:00,4.0,,1.0,True,False,2.0,,1.0,4,5,,1133864
3419,,3.0,4312,"Quite clear lecture, though they are going at light speed. Huge ego, insanely impatient. You dont want to go his office hours. Just glad he is only qualified for teaching 1 graduate level course. Btw, no manners at all, unwilling to answer the question if he is not interested. Willing to talk about tons of useless background 'knowledge' though.",False,2014-09-26 10:34:04,4.0,,1.0,True,False,2.0,,1.0,0,3,,1133864
3420,,4.0,EECS4321,A must take course for EE and CE students interested in digital circuits. The professor is very knowledgable and is an exceptional teacher. The only problem is that he is not approachable and heavy workload.,False,2014-02-05 01:29:59,2.0,,1.0,False,False,3.0,,2.0,2,0,,1133864
3421,mandatory,5.0,JOURRW1,Very professional and knowledgeable,False,2023-12-27 16:46:51,3.0,A,5.0,True,False,5.0,Participation matters,3.0,0,0,1.0,1330145
3422,,4.0,JOURRW1,I liked him.,False,2010-11-22 22:57:49,3.0,,4.0,False,False,4.0,,1.0,0,0,,1330145
3423,,4.0,RW1,Ari is a great professor. His style is different than many at the J-School. He's very helpful if you go to him.,False,2009-12-04 23:12:43,3.0,,5.0,False,False,5.0,,1.0,0,0,,1330145
3424,,2.0,RW1,No Comments,False,2009-11-11 14:39:12,5.0,,1.0,False,False,2.0,,1.0,0,0,,1330145
3425,mandatory,1.0,ARCH4330,In my opinion Professor Jones has a terrible temper. In my opinion he is extremely irritable and condescending and I had an absolutely terrible experience in his class. I absolutely would not recommend taking any of his courses ever.,False,2023-04-20 19:42:40,5.0,Rather not say,1.0,True,False,1.0,,3.0,0,0,,1481789
3426,mandatory,3.0,ARCH4330,"Professor Sherer isn't helpful as a teacher. I am a foreign student but have lived in the states for 10 years. My English has never been called into question. Professor Sherer criticized my paper, and when I had to meet him for help, he asked what my TOEFL Score was. I think he is out of line. I have never been insulted by a teacher before. ",False,2014-10-04 21:43:37,4.0,,1.0,True,False,2.0,,2.0,0,5,,1481789
3427,,4.0,ARCH4330,"I took Renaissance Arch & Urban History with Professor Sherer; I loved both classes!  His brilliant, highly articulate lectures are each an intellectual tour de force interjected with humor. His suggestions for my research papers improved them and his grading was fair. I did all the reading; he assigns excellent books.  I highly recommend Sherer!",False,2012-10-21 01:26:26,4.0,,5.0,False,False,5.0,,4.0,0,0,,1481789
3428,,3.0,HIST4605,"Prof Sherer has a tendency toward irrational, abusive temper tantrums. He sat with me on two occasions berating my aptitude. Criticism is common in architecture but his had a profoundly destabilizing impact on that semester. He shouted personal insults at me about my writing aptitude in a public place within the school at lunch hour over a paper.",False,2012-06-10 02:30:34,3.0,,1.0,False,False,2.0,,1.0,0,5,,1481789
3429,,1.0,JOURNBB,A memorably bad teacher.,False,2011-08-30 16:58:45,2.0,,1.0,False,False,1.0,,1.0,0,0,,1126621
3430,,1.0,JOURN6001,Why is this person in the classroom&#63;,False,2008-08-03 16:59:58,5.0,,1.0,False,False,1.0,,1.0,0,0,,1126621
3431,,2.0,JOURNBB,No Comments,False,2008-04-24 09:19:42,5.0,,2.0,False,False,2.0,,1.0,0,0,,1126621
3432,,2.0,JOURNBB,No Comments,False,2008-04-24 09:19:41,5.0,,2.0,False,False,2.0,,1.0,0,0,,1126621
3433,,1.0,ENME3105,"Professor used weird notation which differed from the book, did not explain material well, treated me like I had no idea about what I was talking about, refused to post homework solutions after it was handed back and marked off points on exams for not writing exactly what he wanted when his questions were very vague and poorly worded.",False,2011-02-03 13:35:43,3.0,,1.0,False,False,1.0,,3.0,0,0,,45563
3434,,2.0,CIENE4212,The textbook is not useful at all for the class.  Only what you take from the class lectures.,False,2009-01-20 11:43:15,5.0,,2.0,False,False,2.0,,1.0,0,0,,45563
3435,,2.0,CIEN3105,"attendance is not mandatory, but you should attend because the textbook will not help you.",False,2007-04-16 14:59:00,2.0,,2.0,False,False,2.0,,1.0,0,0,,45563
3436,,1.0,ENME3105,No Comments,False,2004-12-30 08:10:38,4.0,,4.0,False,False,3.0,,,0,0,,45563
3437,,5.0,POLI220,"Great experience! He wasn't the best speaker, but having a former Vice President and Presidential Candidate teach easily made me look beyond that and respect him. If he teaches another class, I will definitely take it and would highly recommend it.",False,2010-07-09 02:01:09,2.0,,4.0,False,False,5.0,,3.0,0,1,,714334
3438,,1.0,POLSCI,"The &quot;I'm just a good southern boy&quot; act really got boring fast.  And the guy just can't let go of the fact that he lost.  If you are going to teach, leave your ego at the door!  And he was there for like maybe 15 minutes at best and basically taught like it was his power point presentation on an Inconvenient Truth.",False,2007-12-22 03:43:32,1.0,,1.0,False,False,1.0,,3.0,2,1,,714334
3439,,5.0,POLI220,"Have a little respect down there people! You had the former VICE-PREZ teaching you... how unfortunate for you. I for one felt privileged and enjoyed the lectures. It was a great experience. BTW, wishing Al would not mention the 2000 election is like not wanting Jerry Springer (the politician) not to talk about his TV show - please,you want him to.",False,2007-04-24 16:19:38,2.0,,3.0,False,False,4.0,,4.0,0,1,,714334
3440,,2.0,ENVIRONMENT111,Most boring prof. ever.  I thought the class would be about &quot;Our Hazardous Environment&quot; but instead he kept talking about lock boxes and made us spend half of the class hugging a tree.  Avoid at all costs.,False,2006-01-08 20:28:13,5.0,,2.0,False,False,2.0,,,2,0,,714334
3441,,5.0,IEOR4520,"Ebad Jahangir is a very experienced, clear professor who covers a lot of ground in his lectures.  He is clearly a caring person, willing to be very accessible outside the classroom.  Lots of industrial Systems Engineering experience.  Overall, I look back on his course and it is probably the one I got the most out of - with content that is useful.",False,2016-08-25 05:54:46,3.0,,5.0,True,False,5.0,Respected--ACCESSIBLE OUTSIDE CLASS--Caring,0.0,0,1,1.0,1731104
3442,Y,4.0,IEOR4520,"I took this class last year and while the content could be a little boring, overall the class was good. He's a fair grader and knows his stuff, and I was a bit intimidated at first, but if you go to him for extra help or advice on how to improve your assignments, it makes a huge difference.",False,2014-09-03 16:46:46,3.0,Not_Sure_Yet,5.0,False,False,5.0,,3.0,0,1,,1731104
3443,Y,4.0,IEOR4520,Little bit boring,False,2013-12-15 18:20:49,1.0,A,4.0,False,False,4.0,,1.0,0,0,,1731104
3444,,5.0,IEORE4520,"amazing professor. nice, understanding, made everything clear.. hope to have him again!",False,2012-06-14 20:20:21,2.0,,5.0,False,False,5.0,,1.0,0,0,,1731104
3445,non mandatory,5.0,SOCWT660,"Elwin Wu's lectures are interactive. He walks around so that he can engage everyone equally. He is very sensitive to preferred pronoun use, to gender stereotypes, and to professor-student power dynamics. He lets you be creative with assignments: for our final, we could make an art piece, write a song, etc. He is very humble and open to questions.",False,2018-12-02 12:24:04,2.0,A,5.0,True,False,5.0,Participation matters--Inspirational--Caring,0.0,0,0,1.0,980493
3446,mandatory,5.0,SOCWT660,"Elwin is an amazing professor. He is challenging, in the best way. He cares most about his students learning and his students as people. Elwin teaches in a nontraditional engaging way! He is truly loved, admired, respected. The best professor you can take at CSSW aside from a few other PoC/QTPOCs!",False,2018-07-01 15:56:09,4.0,,5.0,True,False,5.0,Gives good feedback--Amazing lectures--Caring,0.0,0,0,1.0,980493
3447,Y,5.0,T6610,"Elwin is an incredible professor that indeed challenges you. The ISMS lab was a wonderful experience that at times pushed and brought our group together. It can make for a very uncomfortable experience, but Elwin helps guide you through it and ask questions you may have never thought of. Highly recommend this course! Every Columbia student should!",False,2014-09-09 23:41:41,4.0,A,4.0,False,False,5.0,,4.0,0,1,,980493
3448,,4.0,SOCWT660,"Elwin is a treasure to behold at CUSSW. He challenges students in too many ways to list, scaring off some for fear of a &quot;low&quot; grade. Yet to those who show a strong desire to learn via patience and persistence (not resilience!- inside joke), you will find him to be very fair and supportive if you let him know you need help. One of the best at CUSSW.",False,2008-04-08 07:47:38,5.0,,5.0,False,False,5.0,,4.0,0,1,,980493
3449,mandatory,2.0,POLICY,"Had this professor for SOCWT660B (HBSE Immigration and Families). The whole class was dissatisfied with the course as it was not structured and lectures did not provide new information. I'm not sure why this prof is with social work, she discussed everything in economic terms. She was unprofessional during group presentations.",False,2023-03-17 17:42:42,2.0,A,2.0,True,False,2.0,,-1.0,0,0,,582348
3450,mandatory,5.0,SOCW6801,"Over the years of my college level education, I have seen quite number of professors who act like a computer machines that is only useful for obtaining some information. It is so refreshing to come across professors that is not only well verse in their field of expertise but also a wonderful human being. She is one of them.",False,2021-05-05 18:19:56,3.0,A,5.0,True,False,5.0,,0.0,0,0,1.0,582348
3451,,2.0,SOCW6801,Nice lady.  Assignments can be unclear.  Lectures and discussions too for that matter.  But she is passionate and knowledgeable about policy.,False,2010-05-01 00:58:55,2.0,,4.0,False,False,3.0,,4.0,0,0,,582348
3452,,4.0,POLICY,"Professor Kaushal is the best! Columbia needs more women of color as professors. The whiteys in the class probably disliked her because of her accent, but she is smart and lends a global/international perspective to US social policy.",False,2005-03-18 20:24:24,3.0,,4.0,False,False,4.0,,,0,0,,582348
3453,non mandatory,5.0,CHEM101, Girth meister 3000,False,2022-09-26 10:22:23,1.0,A+,5.0,False,True,5.0,Get ready to read--Hilarious--Online Savvy,-1.0,0,0,1.0,968040
3454,,3.0,ORGO003,does not prepare class for the extremely difficult exams,False,2011-12-21 13:50:57,5.0,,1.0,False,False,2.0,,3.0,0,0,,968040
3455,,5.0,ORGO001,Lambert is the man. just read the book before class and do all the recitation problems. Use his lecture notes; he follows along from them verbatim.,False,2011-11-04 12:21:06,2.0,,5.0,False,False,5.0,,3.0,0,0,,968040
3456,,3.0,CHEM101,He was an excellent professor,False,2008-07-28 17:34:11,3.0,,3.0,False,False,3.0,,3.0,0,0,,968040
3457,mandatory,5.0,INTERII,Best experience with a language I've had at Columbia. Francisco is an adorable man who is funny and wants his students to succeed. He rewards effort so it's in your best interest to engage with the material. I would exclusively only want to take him if I needed to take another Spanish class. ,False,2023-12-27 22:37:58,2.0,A+,5.0,True,False,5.0,Participation matters--Hilarious,3.0,0,0,1.0,1025509
3458,mandatory,5.0,INTERII,Super nice,False,2015-04-29 19:26:02,2.0,,5.0,True,False,5.0,,3.0,0,0,,1025509
3459,,5.0,ESP1201,"He is an extremely good teacher, probably the best language professor I have ever had. He is very enthusiastic. The class flies by also as they are very organized. Me encanta :-)",False,2010-02-23 21:08:17,3.0,,5.0,False,False,5.0,,3.0,0,0,,1025509
3460,,5.0,SPAN1101,No Comments,False,2008-03-25 21:38:48,2.0,,5.0,False,False,5.0,,4.0,0,0,,1025509
3461,non mandatory,4.0,ASTR1403,"I don't even like astronomy and I get up to my 8:40 am class. Prof. H. makes the class less boring, and he will help you if you ask for help. His idea of learning is hands on, so be ready to talk to the person next to you.",False,2016-04-10 18:24:51,3.0,,5.0,True,False,5.0,,4.0,0,0,,452226
3462,,5.0,ASTR1403,Very helpful and interesting. He's more than open to talk with students about his research and values teaching over getting tenure which is hard to come by these days. Take advantage of how incredible David is. It doesn't come along very often.,False,2012-03-26 19:03:25,4.0,,5.0,False,False,5.0,,1.0,0,0,,452226
3463,,5.0,EARTHMOONSTAR,Visit his office hours! He's worth talking to one-on-one.,False,2006-01-12 12:19:25,2.0,,5.0,False,False,5.0,,,0,0,,452226
3464,,4.0,ASTRONPOETS,"ok, so it's a gut class, but he was engaging and helpful, and I actually learned a lot.",False,2005-09-23 09:17:14,2.0,,3.0,False,False,4.0,,,0,0,,452226
3465,non mandatory,5.0,CCPX4063,"Dr Kuras is brilliant. His lessons are fascinating, thought-provoking, inspiring and very profound. Immensely grateful for his classes. ",False,2023-01-25 14:18:48,4.0,A+,5.0,True,False,5.0,Amazing lectures --Hilarious--Respected,-1.0,0,0,1.0,2753201
3466,mandatory,5.0,CCPX4063,a life-changing class. So inspirational. these courses he teaches are gifts. ,False,2022-05-14 19:21:03,4.0,,5.0,True,False,5.0,Inspirational--Hilarious--Respected,3.0,0,0,1.0,2753201
3467,non mandatory,5.0,CCPX4063,"Dr Kuras is a great professor. He makes you think, reflect upon your assumptions/bias and question everything you are taught. His explanations are very clear. Class topics are deep and engaging. 1000% recommended",False,2022-04-22 23:45:47,3.0,,5.0,True,False,5.0,Amazing lectures --Inspirational,-1.0,0,0,1.0,2753201
3468,mandatory,5.0,CCPX4063,Fascinating professor. Compelling and inspiring lectures.,False,2021-12-15 20:18:34,4.0,A,5.0,True,False,5.0,Accessible outside class--Graded by few things--Amazing lectures,5.0,0,0,1.0,2753201
3469,non mandatory,5.0,COMS6998CLOUDCO,Homework is hard.,False,2024-01-10 23:57:50,5.0,A,5.0,True,False,5.0,Group projects--Lots of homework,-1.0,0,0,1.0,2893912
3470,non mandatory,1.0,COMS6998CLOUDCO,This professor and TAs are extremely unorganized. They tend to give higher grade to students of their own race.  Grading rubric are extremely unorganized. Some people cheat through demo but still get high grade. Don't take this class or any other class taught by this professor.,False,2024-01-01 04:14:31,5.0,Not sure yet,1.0,True,False,1.0,Tough grader,-1.0,0,0,,2893912
3471,,1.0,COMS6998CLOUDCO,I took his class this Fall and it was hands down the most unprofessional and unstructured class I have ever experienced,False,2023-04-22 04:47:24,5.0,,1.0,False,False,1.0,,,0,0,,2893912
3472,mandatory,1.0,COMS6998CLOUDCO,"Boring lectures that don't really help your assignments and exams. Assignments are also unrelated to exams. Very unorganized, never following the syllabus.",False,2023-04-06 19:17:08,5.0,Not sure yet,1.0,True,False,1.0,Get ready to read--Lots of homework--So many papers,-1.0,0,1,,2893912
3473,mandatory,4.0,PHIL154,His classes were quite impressive,False,2021-02-17 06:21:56,2.0,B-,4.0,False,False,4.0,,0.0,0,0,1.0,207264
3474,mandatory,3.0,PHIL154,"all i can say is please go to class, most of your grade will depend on attending and completing the workshops and meditations he gives out. The midterm and final paper are extremely doable.",False,2017-06-12 01:44:32,2.0,Not sure yet,3.0,True,False,3.0,Respected--Get ready to read--Caring,5.0,0,1,1.0,207264
3475,,5.0,FIGHTPOVERTY,Avg. superstar teacher who never teaches. It's a shame because the two times in the semester he actually stopped in to teach he was fantastic.,False,2005-12-13 22:08:54,2.0,,3.0,False,False,4.0,,,1,0,,207264
3476,,5.0,ECON,Very Knowledgable,False,2004-05-07 02:04:47,3.0,,5.0,False,False,5.0,,,0,0,,207264
3477,,1.0,THERMO,"Never listened to what students suggested, thermo with Kumar is awful. ",False,2024-03-19 08:11:32,5.0,,1.0,True,False,1.0,,,0,1,,1820910
3478,mandatory,1.0,THERMO,Thermo is not difficult. Thermo with Kumar is nightmare.,False,2024-03-12 18:12:20,5.0,Rather not say,1.0,True,False,1.0,,-1.0,0,2,,1820910
3479,non mandatory,1.0,THERMO,worst professor ever,False,2024-03-12 18:09:10,5.0,,1.0,True,False,1.0,,3.0,0,2,,1820910
3480,,5.0,THERMO,he's good.,False,2013-05-19 16:12:09,3.0,,4.0,False,False,5.0,,3.0,3,1,,1820910
3481,,3.0,NATIONALAFFAIR,"Professor Wald surely set a record for the least effort given teaching a class.  His son evaluated all of our papers, and Wald didn't even bother to learn the names of the ten students in his seminar.  He showed up, discoursed, and left.  He could be funny and witty, but he was detached from the class he was teaching.  Take the other guy.",False,2015-03-04 17:35:38,5.0,,1.0,True,False,2.0,,1.0,1,0,,798160
3482,,5.0,CRITI1,"Class discussions are mostly interesting. Wald seems a tad bored. I wish he were a bit more nuanced in the scenarios that he presents to the class. We need to discuss the gray area, not what is clearly black and white. Some of the guest speakers were good. Others were a complete waste of time (Janice Minn, ugh).",False,2010-01-21 11:26:11,1.0,,4.0,False,False,5.0,,3.0,0,0,,798160
3483,,5.0,ETHIC1,Wald's class was one of my favorite experiences at j-school. He's a wonderful lecturer and brought in guests ranging from Richard Holbrooke to Brian Williams. In his 2nd sem class he brought in Henry Kissinger. His class is like a training ground to be in the White House press corps. If you can get off a good question in a room of 250 discerning pe,False,2006-12-04 17:49:06,1.0,,4.0,False,False,5.0,,3.0,0,0,,798160
3484,,5.0,CRITICALISSUES,No Comments,False,2006-01-13 13:44:02,1.0,,4.0,False,False,5.0,,,0,0,,798160
3485,,5.0,WOMEN1,Lauren Taylor was awesome!   Please take this professor!,False,2010-10-20 19:13:19,1.0,,5.0,False,False,5.0,,2.0,0,0,,943091
3486,,4.0,HMSX7305,"Professor Taylor is really nice. She provides many interesting articles for the class to read, but it is not necessary to read them to do well. The books for Human Sexuality were expensive and you don't use them. Don't bother buying them. Professor Taylor wants everyone to do well in her classes and teaches with a very strengths-based approach.",False,2009-05-01 17:16:30,1.0,,4.0,False,False,4.0,,1.0,0,0,,943091
3487,,5.0,ELEC1,"GREAT TEACHER! very passionate and understanding.  easy grader, cares more about what you get out of class than the grade - class discussions are good - well led.",False,2007-12-06 20:43:54,1.0,,5.0,False,False,5.0,,1.0,0,0,,943091
3488,,5.0,SOCW6009,"Women's Issues class teacher. Excellent teacher and very informative.  Easy class--it was only 7 weeks long and ended up being a &quot;seminar-type&quot; class.  However, her information and the way she taught it was very interesting that I wish it was longer.  I highly recommend the teacher and the women's issues class.",False,2007-01-02 16:19:50,1.0,,5.0,False,False,5.0,,2.0,0,0,,943091
3489,non mandatory,1.0,COMS1007,"Horrible lecturer, discusses a topic which is mostly unrelated to what you have to do later, and skips over essential difficult topics which he frequently asks about (design patters for the most part). His homework is ridiculously long and the textbook is 90% useless in relation to his course material. If you value your happiness, take COMS1004",False,2016-12-13 10:33:38,5.0,B,1.0,True,False,1.0,,0.0,23,0,0.0,986385
3490,non mandatory,3.0,COMS4732,Class subject itself is interesting. Topics included various methods of developing visual interfaces including biometrics. But you won't learn how to actually implement them. That you have to figure out yourself when you do projects on your own. Be careful - Kender has sent multiple students to Dean's Discipline for supposed 'cheating allegations'.,False,2015-04-11 15:09:37,4.0,Rather not say,1.0,True,False,2.0,,1.0,23,2,,986385
3491,N,5.0,COMS1007,"An excellent professor, perhaps even the best in the CS department. Take his classes!",False,2013-12-17 04:49:42,3.0,A-,5.0,False,False,5.0,,2.0,0,7,,986385
3492,,5.0,CMSPHD,He is a very mentoring and attentive advisor.  He devotes at least one hour of personal meeting time each week with each grad. student and schedules more time if necessary.,False,2010-01-25 00:17:33,3.0,,5.0,False,False,5.0,,2.0,0,6,,986385
3493,mandatory,5.0,W4315,Professor Fangs Regression 1 class was marvelous. There is definitely a lot of material with R-coding and concepts of regression BUT- he doesn't make you feel like you are lost AT ALL. Professor Feng takes the time to go through any and all questions with everyone in class and will make time to do one-on-one tutoring or Zoom meetings.,False,2020-05-16 16:09:23,4.0,A,5.0,True,False,5.0,Gives good feedback--Lots of homework--Lecture heavy,5.0,0,0,1.0,1836080
3494,,5.0,GR5205,"This professor is very nice. His class was well organized with both theoretical knowledge and R programming. His lecture notes are very useful and clear by using pdf version and he also provided R codes on his websites, so it's easier for us to learn this course. He also explained the knowledge and methods clearly in the class. Learn effectively.",False,2019-02-28 16:07:08,3.0,A,5.0,True,False,5.0,Respected--Inspirational--Amazing lectures,5.0,0,4,1.0,1836080
3495,non mandatory,3.0,W4315,Good teacher in general,False,2018-02-28 14:03:29,3.0,,3.0,True,False,3.0,Tough Grader,5.0,0,0,1.0,1836080
3496,N,5.0,W4315,"This professor explains everything in depth, the book is amazing. If you read the text and research well, it is easy to score. All assignments and Midterms are generally easy, as long as you pay attention to details and actually understand. Finals are difficult, but the research can get you through. In general, you don't get worse than B",False,2013-09-05 16:25:04,3.0,,3.0,False,False,4.0,,5.0,0,0,,1836080
3497,mandatory,1.0,POLUA850,"By any means necessary, AVOID Thomas Brambor. An absolute unpleasure to have encountered and would single this out as the single biggest regret in uni. Unhelpful and willfully distant and disconnected from his students. Refuses to work with students to become successful, outsources all his responsibilities as a lecturer and professor to his TA's.",False,2020-09-25 22:23:29,3.0,B-,1.0,True,False,1.0,,0.0,0,0,0.0,2320500
3498,non mandatory,2.0,GR5072,"If you take this class, you will learn a ton of useful tools. However, don't expect the professor to teach you. All the good stuff you wilteach yourself to solv the tough assignments. Homework assignemnts are vague and poorly communicated. the harder questions will have you googling for hours. It's very hands off. Too hands off. I dread this class.",False,2019-11-11 21:38:38,4.0,,2.0,False,False,2.0,Tough grader,0.0,0,0,0.0,2320500
3499,non mandatory,1.0,GR5072,My most disliked class so far at QMSS. 1. professor uses weird math heavy examples that have no translation to the rest of the class assignments 2. homework assignments are so vague and the ta's all respond with (as long as you display you understand the material that's all we care about) and then are the stingiest graders. I could go on. Hate it.,False,2019-10-11 02:27:49,4.0,Not sure yet,1.0,True,False,1.0,Lots of homework--Graded by few things--Tough grader,0.0,0,0,0.0,2320500
3500,non mandatory,5.0,G5072,"Amazing lecturer. Very communicative, clear and organized. A true pleasure.",False,2019-03-29 21:19:42,4.0,,5.0,True,False,5.0,Inspirational--Hilarious--Amazing lectures,0.0,0,0,1.0,2320500
3501,mandatory,5.0,CSERUN1011,Professor Magpantay is not only accomplished in his field but also has a lot of insights about the world and issues surrounding Asian Americans. I was awestruck and inspired to hear more from him during our first day of class. He is also responsive and supportive especially if you're interested in the legal field in the future. Would recommend!,False,2021-04-23 18:28:35,3.0,,5.0,True,False,5.0,Respected--Inspirational--Clear grading criteria,5.0,0,0,1.0,2685884
3502,mandatory,4.0,CSER1011,"Prof. Magpantay is a great professor that you should absolutely take a class with if you're interested in social justice, civil rights, and/or Asian American issues! He is well-respected in the field and brings a lot of experience to the class.",False,2021-04-20 00:12:43,3.0,Not sure yet,4.0,True,True,4.0,Respected--Participation matters--Caring,5.0,0,0,1.0,2685884
3503,mandatory,5.0,CSERUN1011,"- Professor Magpantay/Glenn is a great professor! - Knowledgeable/cares a lot about the material - Loves his students - Lot of reading - Great discussions - Fun &amp; funny If you're Asian, this is a great class; you need to take it. If you're not Asian, you won't really get it, so probably don't take it. Regardless, it's a great class.",False,2021-04-19 03:48:48,4.0,Not sure yet,5.0,True,True,5.0,Get ready to read--Inspirational--Caring,5.0,0,0,1.0,2685884
3504,mandatory,5.0,CSER1011,"I took this class after taking a number of wonderful classes in the CSER department. Prof. Magpantay is an asset to the already fantastic department. Introduction to Asian-American Studies, was a comprehensive course on the Asian-American experience. Given his background in law, the course is shared from that view. Overall, I would highly recommend",False,2021-04-14 01:44:13,4.0,Not sure yet,5.0,True,False,5.0,Respected--Inspirational--Caring,5.0,0,0,1.0,2685884
3505,mandatory,5.0,EE3106,"Keren Bergman is inspirational
She will guide your path to discovery and perhaps a great career.
She motivates and inspires
A truly great lady and teacher",False,2023-04-19 18:29:33,4.0,A-,5.0,True,False,5.0,Amazing lectures --Caring--Respected,3.0,0,0,1.0,720804
3506,,5.0,EE3107,fantastic teacher that really knows how to bring stuff across - and yes - very hot.,False,2011-04-01 19:05:43,4.0,,5.0,False,False,5.0,,3.0,1,0,,720804
3507,,5.0,EE3107,"Great teacher - knows everything, very approachable - and hot!",False,2009-05-11 22:58:05,4.0,,5.0,False,False,5.0,,4.0,1,0,,720804
3508,,5.0,EE3106,"She is a good teacher, with a nice mix of exercises and getting the concepts across.",False,2007-07-04 20:19:53,3.0,,4.0,False,False,5.0,,4.0,1,0,,720804
3509,non mandatory,5.0,SUMAK4100,"he is great, cool dude.",False,2023-02-28 22:59:44,1.0,A+,5.0,True,False,5.0,Amazing lectures --Gives good feedback--Hilarious,3.0,0,0,1.0,1408140
3510,mandatory,5.0,SUMAK4100,"Excellent course, provides an introduction to the field with great case studies",False,2018-04-14 07:40:31,4.0,A,5.0,True,False,5.0,Respected--Inspirational,5.0,0,0,1.0,1408140
3511,non mandatory,1.0,SUMAK4100,"Sustainability management is an important subject for which global leaders, I think, need to be adequately prepared. Unfortunately, from his selection of ESL teachers aides to an unclear grading policy to an overreliance on heavily general PowerPoint slides, Cohen's class fails to challenges management students to think and act sustainably.",False,2015-12-31 22:55:44,3.0,C+,1.0,True,False,1.0,,1.0,0,2,,1408140
3512,,4.0,SUMAK4100,"Bit wishy washy at times, but overall a good class.",False,2014-02-24 23:45:08,2.0,,4.0,False,False,4.0,,5.0,0,0,,1408140
3513,mandatory,5.0,VFA01,"This professor is a breath of fresh air. He is knowledgeable about his subject and passionate about helping students learn. He gets to know his students. His assignments are realistic and focused around concepts that are key in the real world. He takes time to read submissions and provides thoughtful, helpful, thought-provoking feedback.",False,2024-10-31 01:21:11,3.0,A,5.0,True,True,5.0,Gives good feedback--Inspirational--Accessible outside class,3.0,0,0,1.0,1732031
3514,mandatory,5.0,ED123,He is a great teacher that really inspires the students to do big things. His lectures are great and his projects are very clear. He is very funny and is always making jokes. He is always available through Gmail. Would certainly take again.,False,2023-06-30 13:45:26,2.0,A+,5.0,False,False,5.0,Group projects--Amazing lectures --Inspirational,3.0,0,0,1.0,1732031
3515,mandatory,5.0,VFA01,"Dr. McGourty works extremely hard at providing students with feedback, he is amazing!",False,2016-03-19 13:31:51,3.0,Audit/No Grade,5.0,False,False,5.0,,3.0,0,1,,1732031
3516,,4.0,ED123,"Cool professor, very helpful and friendly. Has a pretty interactive way of teaching. I have studied engineering design and entrepreneurship from him, and he has taught me a lot. He deliver amazing speeches and shows interesting videos. One of my best teachers yet.",False,2012-06-27 22:41:44,1.0,,5.0,False,False,5.0,,1.0,0,2,,1732031
3517,,1.0,EEME6601,The midterm and final each is 45% of grade which means hw is 10% of the grade. He is not engaging in lecture and stutters a lot. The only thing that is useful are the slides. He is not as organized as you would wish. I thought he was a nice person until he assigned hw due on thanksgiving evening.,False,2021-11-25 20:50:02,4.0,,1.0,True,False,1.0,Test heavy,5.0,0,0,0.0,1341310
3518,,2.0,EEME6601,"Hard to follow during class, does not explain what he is doing during lecture. Homework does not always match class and everything is not in textbook. Hard to predict what will be on test. Overall very difficult settings to learn in even though I think material should be straightforward.",False,2017-01-09 17:19:18,3.0,,2.0,True,False,2.0,TEST HEAVY,0.0,0,0,0.0,1341310
3519,non mandatory,1.0,EEME6601,"Talks quietly with no microphone. Handouts are total trash and are so poorly written they can't be understood, even by the TA. Homework is beyond ridiculous: 1% per assignment, sometimes taking over 10 hours each. Course content is undergrad all over again.",False,2016-10-15 14:02:13,3.0,,1.0,True,False,1.0,LOTS OF HOMEWORK,0.0,0,1,0.0,1341310
3520,N,1.0,EEME6601,Horribly boring professor. I paid how much to sit in his class and listen to him go on hour long tangents? You must be kidding. The homework is barely on what we did in class and the wording is awful.,False,2013-11-11 17:44:31,3.0,Not_Sure_Yet,1.0,False,False,1.0,,1.0,0,5,,1341310
3521,,4.0,COMS4000,Interesting subject. First few lectures were fascinating but then they became pretty dull,False,2014-07-14 17:46:22,2.0,,3.0,False,False,4.0,,1.0,0,0,,1248935
3522,,3.0,COMSE6734,"The students basically teach the entire course. The professor assigns 2-3 papers to be read by the entire class each week, and each paper is presented by 2 students while the professor sits in the audience and relaxes. He seems like a nice guy, but the course isn't helpful really.",False,2011-04-26 10:59:33,4.0,,2.0,False,False,3.0,,1.0,0,0,,1248935
3523,,5.0,COMS6737,"The Professor is a really laid back fun guy who at the same times gets things across to you. He does not push you much and lets you do things (project) the way you want to. I learned a lot from this course, partly because I was interested in it and partly due to the Professor's enthusiasm about the stuff that I wanted to do for the project.",False,2009-01-22 23:15:11,2.0,,4.0,False,False,5.0,,3.0,0,0,,1248935
3524,mandatory,5.0,THEAS001,I came to NYC for the summer and really wanted to explore theater - and Professor Burney opened all the doors for me to learn. A fun class - I'm just sad it is over!,False,2024-11-01 00:53:54,3.0,A,5.0,True,False,5.0,Participation matters--Respected--Accessible outside class,-1.0,0,0,1.0,1693841
