index,attendance_mandatory,clarity_rating,class,comment,created_by_user,date,difficulty_rating,grade,helpful_rating,is_for_credit,is_for_online_class,quality_rating,rating_tags,textbook_use,thumbs_down_total,thumbs_up_total,would_take_again,pid
1280,,4.0,DE1803,Wonderful lecturer!,False,2012-01-30 15:01:14,4.0,,4.0,False,False,4.0,,3.0,1,0,,1259688
1281,,4.0,CALC1801,"Amusing lectures, adorable man, tough exams.",False,2010-05-01 19:07:45,4.0,,3.0,False,False,4.0,,3.0,0,0,,1259688
1282,mandatory,5.0,401,One of the youngest but best professors at MIT!,False,2023-10-25 02:07:35,3.0,A+,5.0,True,False,5.0,Amazing lectures --Inspirational--Respected,-1.0,0,0,1.0,2733486
1283,mandatory,5.0,401,The best,False,2023-09-29 14:50:36,2.0,A+,5.0,True,False,5.0,Amazing lectures --Inspirational--Hilarious,-1.0,0,0,1.0,2733486
1284,non mandatory,5.0,401,The best!,False,2021-11-07 00:28:40,4.0,A+,5.0,True,False,5.0,Gives good feedback--Respected--Amazing lectures,0.0,0,0,1.0,2733486
1285,mandatory,1.0,2671CLASS," His understanding of engineering appears somewhat limited, making it noticeable. ",False,2024-03-18 04:19:11,3.0,A,1.0,True,False,1.0,Participation matters,-1.0,0,0,,1003625
1286,mandatory,3.0,2671CLASS,"His lectures are a bit confusing, but cram a huge amount of signals/systems/instrumentation into your head in an impressively short amount of time.",False,2016-03-30 04:04:49,3.0,,5.0,True,False,4.0,,1.0,0,0,,1003625
1287,,2.0,21F039,"Frankly, lectures were all over the place. Much of the class was sitting around in a circle discussing our opinions about the reading material. I use these terms lightly, because it wasn't a very scholarly discussion - lots of stories. I understand Japanese Popular Culture is in itself not super scholarly, but I was hoping for more structure.",False,2014-09-23 03:42:13,3.0,,3.0,True,False,3.0,,3.0,1,0,,1003625
1288,mandatory,5.0,6005,"This guy is AWESOME! Helpful, encouraging, and easy to talk to. ",False,2014-10-02 21:26:58,1.0,A,5.0,True,False,5.0,,1.0,0,0,,121194
1289,,5.0,6831,"Tough grader, but fair.  Very nice person.",False,2006-08-04 13:37:51,4.0,,5.0,False,False,5.0,,,0,0,,121194
1290,Y,5.0,6170,Great teacher and great advisor,False,2004-03-19 06:59:43,3.0,A-,5.0,False,False,5.0,,,0,0,,121194
1291,,4.0,THERM1605,"Very challenging class, but an extremely knowledgeable professor",False,2011-06-20 20:17:47,5.0,,3.0,False,False,4.0,,2.0,1,0,,667161
1292,,5.0,UNI002,"Hands down the best professor I've had here. His enthusiasm for the subject material is infectious - Thermodynamics was one of the few classes I legitimately enjoyed, because he made me want to learn. He demands a lot, but if you accept the challenge, you'll learn a lot.",False,2010-10-27 12:46:17,4.0,,5.0,False,False,5.0,,1.0,0,1,,667161
1293,,4.0,1605,Hot only because of the ponytail...,False,2005-11-21 15:24:35,5.0,,4.0,False,False,4.0,,,0,1,,667161
1294,,4.0,ORGO1,"Tim Jamison is the man.  His career options were: professional racquetball, ice cream maker, or MIT professor.  His tests were ridiculous, but he did a great job explaining material during office hours/lecture.  He really does care about students doing well, and is willing to do just about anything to help them.  A great Prof.",False,2010-07-12 21:15:45,5.0,,5.0,False,False,5.0,,5.0,0,0,,1134541
1295,,4.0,CHEM512,"I thought Jamison was a pretty decent prof.  His lecture handouts are basically useless, but the lectures themselves are quite good.",False,2009-10-10 02:06:54,4.0,,4.0,False,False,4.0,,1.0,0,0,,1134541
1296,,1.0,CHEM512,Prof. Jamison wrote insanely difficult exams that did not accurately represent the material covered in class. Clearly a &quot;noob&quot; teacher...,False,2008-05-09 03:07:03,5.0,,1.0,False,False,1.0,,5.0,0,0,,1134541
1297,,5.0,ACCTSYR,SHE IS MAJIC TOUCH,False,2009-10-22 13:52:12,1.0,,5.0,False,False,5.0,,5.0,1,1,,121172
1298,,3.0,CS6033,No Comments,False,2007-03-31 13:18:33,2.0,,4.0,False,False,4.0,,2.0,0,0,,121172
1299,,4.0,6033,No Comments,False,2005-04-23 14:18:36,3.0,,4.0,False,False,4.0,,,0,0,,121172
1300,mandatory,3.0,PHY129,Enectali Figueroa Feliciano was a great teacher In physics. He looks like Marc Anthony teaching Physics. He is from Puerto Rico . He studied at Stanford University. He is an expert in Dark Matter and Astrophysics in General. He challenges you . But is not the greatest at Massachusetts Institute of Technology.,False,2017-04-19 17:38:01,4.0,A+,3.0,True,False,3.0,Tough Grader--TEST HEAVY--LECTURE HEAVY,5.0,0,1,1.0,955581
1301,mandatory,4.0,PHY129,Physics at Massachusetts Institute of Technology with Professor Enectali Feliciano was a great Professor . He is an expert of Astrophysics and comes from Puerto Rico. He is an excellent lecturer the exams are a little tricky. He is at Norwestern University now.,False,2017-04-01 23:00:37,3.0,B,4.0,False,False,4.0,Tough Grader--Inspirational--LECTURE HEAVY,5.0,0,2,1.0,955581
1302,,5.0,PHY129,He is a nice professor but he is also a TOUGH one.,False,2007-02-03 00:59:47,5.0,,5.0,False,False,5.0,,1.0,2,0,,955581
1303,non mandatory,5.0,600SC,He's my dad and he is a great dad.,False,2024-11-21 04:11:07,5.0,Audit/No Grade,5.0,False,False,5.0,Get ready to read--Gives good feedback--Accessible outside class,3.0,0,0,1.0,1919547
1304,,5.0,600SC,An awesome teacher. But i felt the coursework was a little heavy.,False,2016-06-15 20:30:36,5.0,,5.0,False,True,5.0,,0.0,0,1,1.0,1919547
1305,Y,5.0,600SC,He is very helpful. And he is telling cool stories about Engineering and Computer history.,False,2014-09-13 09:56:50,1.0,Audit/No_Grade,5.0,False,True,5.0,,5.0,2,2,,1919547
1306,non mandatory,1.0,6C51,This class felt thrown together as if it was just an afterthought. The exams are a mangled mess of questions from other classes with many of the problems having absolutely nothing to do with what was taught.,False,2023-05-11 02:45:37,5.0,C+,1.0,True,False,1.0,Test heavy,-1.0,0,0,,2814706
1307,non mandatory,1.0,6C51,All she cares about is writing difficult exams. I didn't get the vibe that learning was important.,False,2023-04-22 16:47:57,5.0,B-,1.0,True,False,1.0,Graded by few things,-1.0,0,2,,2814706
1308,non mandatory,1.0,6C51,"The course lectures were all big picture and as Regina always says ""baby examples"" but the exams were nit picky and focused on equations and mathematical tricks. Overall, a complete waste of time. The use of high-stakes timed exams was inappropriate for this six credit class.",False,2023-04-21 01:47:16,5.0,C-,1.0,True,False,1.0,Tough grader--Test heavy--Graded by few things,-1.0,0,2,,2814706
1309,mandatory,1.0,915,He was nice but VERY irresponsible. He forgets to insert my grades and constantly swears! He expects a lot from you.,False,2023-10-09 21:08:10,3.0,B+,1.0,True,False,1.0,Tough grader--Lots of homework--Test heavy,3.0,0,0,,121090
1310,,4.0,BII,"Richard Wurtman is an erudite friendly yet exacting professor, well respected in the scientific world.  I appreciated his expertise in the area of nutritional biochemistry and metabolism. He gave willingly of his knowledge and advised several graduate students.  Pleasure to know him and his wife Judy.",False,2012-03-05 13:55:58,4.0,,5.0,False,False,5.0,,5.0,0,0,,121090
1311,,4.0,915,No Comments,False,2006-06-07 00:16:52,2.0,,5.0,False,False,5.0,,,0,0,,121090
1312,,2.0,2009,"Prof. Flowers exudes a wealth of experience and knowledge, but he is too condescending and full of himself to inspire in my opinion. Rather than provide constructive feedback his approach is one of criticism.",False,2013-06-03 05:25:25,4.0,,1.0,False,False,2.0,,1.0,0,0,,134587
1313,,5.0,A270,"Woodie is supportive and helpful, and also inspires brilliance.  He shows how much he enjoys product design and passes this enthusiasm to his students.  One of the best classes in MIT, and a must for all course 2 students- this class rocked my world.",False,2007-04-12 21:47:56,4.0,,5.0,False,False,5.0,,4.0,1,0,,134587
1314,,4.0,2009,Flowers is a very experienced and talented lecturer. Take his class!,False,2003-02-18 19:26:25,3.0,,5.0,False,False,5.0,,,0,0,,134587
1315,,5.0,MENG,he is a genius and most likely professor,False,2013-05-27 13:44:49,1.0,,5.0,False,False,5.0,,5.0,0,0,,344295
1316,,1.0,CEE1541,He really should not be at a place like MIT. He is the most-unlike-MIT-professor guy.,False,2008-10-21 15:38:21,5.0,,1.0,False,False,1.0,,1.0,3,0,,344295
1317,,4.0,CEE541,No Comments,False,2008-05-04 02:41:42,2.0,,5.0,False,False,5.0,,3.0,0,0,,344295
1318,,5.0,M129,"A wonderful, caring professor.",False,2014-05-16 11:16:16,4.0,,5.0,False,False,5.0,,3.0,0,0,,798501
1319,,5.0,MUSIC301,A really superb teacher who really knows how to compose and how to impart the info to her students. One of the best I've had in my 3 years at MIT.,False,2007-06-25 22:02:26,3.0,,4.0,False,False,5.0,,3.0,0,0,,798501
1320,,1.0,MUSICTHEORY,"She knows her stuff, but always seems so ditzy when trying to impart it; not an admirable quality when instructing some of the brightest minds in the world.  A composer, she tends to refer to her own work a lot; frankly I would prefer that she use &quot;real&quot; composers such as Mozart and Bach for reference until her influence reaches beyond Cambridge.",False,2006-01-14 00:26:23,2.0,,1.0,False,False,1.0,,,0,0,,798501
1321,mandatory,4.0,ENGR100,"Professor L. Rafael Reif Is passionate about education. Its clases Is very interesting, She show you the worth of Hardwork at Massachussetts Institute of Technology. Is a microeengineering electrical systems genius",False,2016-09-25 09:59:16,4.0,A,4.0,False,False,4.0,Inspirational,5.0,1,0,1.0,121212
1322,non mandatory,5.0,ENGR100,Was an Electives i receive a C in Its Class but he is Excelent Professor. Is very though The Class he explain extremely well but is a though grader. He has and Excelent Personality . I take the course as an Electives because im not from the School of Engineering. You have to Work very Hard but remember Engineering is The Proud of MIT.,False,2016-03-30 07:13:50,4.0,A+,5.0,False,False,5.0,,4.0,0,2,,121212
1323,,5.0,ENGR100,No Comments,False,2007-12-29 18:05:58,3.0,,5.0,False,False,5.0,,3.0,0,0,,121212
1324,,1.0,INDEPENDENTGIG,"Dr. Harris guest conducted a music festival, wherein I played jazz drums for his band. Knowing and respecting that Fred is a percussionist, he and I had creative differences, and his mistrust for my interpretations created some issues. He chopped my parts into overly simple, cheesy playing, and approached the free language of jazz restrictively.",False,2015-01-16 12:09:57,5.0,,2.0,False,False,2.0,,1.0,1,0,,417691
1325,,5.0,M426,No Comments,False,2006-11-12 20:37:25,3.0,,4.0,False,False,5.0,,1.0,0,0,,417691
1326,,5.0,21M426,"Fred rocks... just. rocks.  He really cares about music and his students... he wants everyone to be the best they can be, but also respects life at MIT, and encourages music to be a good outlet for stress.  Great guy!  Great teacher!",False,2004-05-31 21:05:51,2.0,,5.0,False,False,5.0,,,0,0,,417691
1327,non mandatory,5.0,262268202,"It's obvious that Professor Pak knows his stuff. His lectures are very useful. I didn't really have to consult the textbook while doing homework, which is very rare for a math class in my experience. Same could be said for exams. I didn't really need to do much outside studying other than reviewing the homework and lecture notes. He also has humor.",False,2015-07-13 21:43:22,2.0,,5.0,True,False,5.0,,3.0,0,0,,702502
1328,,5.0,MATH1806,deserves tenure!,False,2006-08-29 00:59:55,4.0,,5.0,False,False,5.0,,3.0,0,0,,702502
1329,,5.0,1806,No Comments,False,2005-09-18 22:48:16,3.0,,5.0,False,False,5.0,,,0,0,,702502
1330,,5.0,INTRO1,Professor Scheib's intro to acting was probably the best class I took at MIT.,False,2009-12-13 11:47:48,5.0,,5.0,False,False,5.0,,5.0,0,0,,842574
1331,,4.0,TARTS1,gorgeous. I learned more in this class than I did in four years of course 6.,False,2009-12-12 17:34:05,4.0,,5.0,False,False,5.0,,4.0,0,0,,842574
1332,,5.0,INTROTOACTING,"intro to acting was the best class I had at MIT, which is pretty embarrassing actually, since it is MIT afterall and this was an arts class, and depressing since I took it the last semester senior year. management '05...... (I heard composition class with prof scheib is also good. i heard it is a lot of work but a cool class.",False,2006-05-04 07:39:42,5.0,,5.0,False,False,5.0,,,0,0,,842574
1333,non mandatory,1.0,CALC1801,"He spends much of lecture talking about unrelated things, he takes unconventional approaches to material making it harder to understand than what I've seen in most math classes, and his homework is tedious and vastly different than what he teaches in lecture.",False,2018-09-17 21:24:01,4.0,,1.0,True,False,1.0,Skip class? You won't pass.--LOTS OF HOMEWORK,5.0,1,0,0.0,1478771
1334,,4.0,MATH1801,"Great professor, extremely entertaining and engaging during lecture. Professor Seidel is always making sure that everyone in the class is following and answers questions frequently.",False,2011-12-24 00:04:28,2.0,,5.0,False,False,5.0,,2.0,2,0,,1478771
1335,,4.0,CALC1801,Great professor. Awesome with responding to emails and questions. Fair class!,False,2011-12-15 15:13:36,3.0,,5.0,False,False,5.0,,3.0,1,0,,1478771
1336,,1.0,EECS6207,Asu is really nice as a person and is super friendly and cares about her students and her work a lottttttt.. but imo her work is not that good is just okkk. Many times her papers are just simple trivial extensions. Be careful and find your right balance ,False,2023-07-03 20:42:25,5.0,,1.0,False,False,1.0,,,0,34,,121204
1337,,1.0,6207,Very confusing.,False,2014-09-25 01:41:14,3.0,,2.0,True,False,2.0,,1.0,2,0,,121204
1338,,1.0,EECS6207,Confusing,False,2009-11-27 10:37:45,4.0,,2.0,False,False,2.0,,2.0,0,0,,121204
1339,mandatory,3.0,1011,kinda sus,False,2022-06-27 16:38:32,3.0,Drop/Withdrawal,3.0,True,False,3.0,,3.0,0,0,1.0,813039
1340,,3.0,1011,Classes could be more clear and topics more explained in the sections.,False,2013-05-11 16:02:27,2.0,,3.0,False,False,3.0,,4.0,0,0,,813039
1341,,3.0,TRANSPORTATION,No Comments,False,2006-02-21 11:56:06,1.0,,3.0,False,False,3.0,,,0,0,,813039
1342,,2.0,ECON125,,False,2011-01-10 10:12:36,5.0,,3.0,False,False,3.0,,4.0,0,0,,141723
1343,,4.0,15100,No Comments,False,2005-09-30 08:29:23,3.0,,5.0,False,False,5.0,,,0,0,,141723
1344,,5.0,15301,No Comments,False,2003-02-20 18:08:33,1.0,,5.0,False,False,5.0,,,0,0,,141723
1345,non mandatory,5.0,PSYC900,"I followed his introductory psychology lectures on YouTube because I was not entirely pleased with the professors at my own university for the same type of course and I felt overwhelmed. Gabrieli made it fun and easy to follow, lots of relevant examples - it is very clear he knows what he is talking about. Look them up on YouTube, worth it!",False,2017-03-17 13:38:33,3.0,A+,5.0,False,False,5.0,Respected--Inspirational--Amazing lectures,0.0,0,0,1.0,1335022
1346,,5.0,PSYC900,"I'm not an M.I.T. student. I watched the lecture series to introduction to Psychology out of interest. Proff Gabrieli is very funny and enthusiastic. You can tell he loves what he does. Gives lots of examples, great guy, a must take.",False,2012-06-18 23:22:25,3.0,,5.0,False,False,5.0,,3.0,0,0,,1335022
1347,,5.0,PSYCH900,Really great!,False,2009-11-09 20:58:41,1.0,,5.0,False,False,5.0,,3.0,0,0,,1335022
1348,,4.0,7013,"Very good at lecturing, although sometimes moves very quickly. Is open to questions and good at explaining things.",False,2013-05-17 16:13:03,2.0,,5.0,False,False,5.0,,3.0,0,0,,1134538
1349,,5.0,BIO7013,"Great sense of humor, extremely knowledgeable, and adorable.",False,2009-10-10 02:04:06,4.0,,5.0,False,False,5.0,,1.0,0,0,,1134538
1350,,4.0,BIO7013,Nice to have a big name professor teaching this intro class. Shame that the teaching instructor she-who-shall-not-be-named ruined the class.,False,2008-05-09 03:03:12,4.0,,5.0,False,False,5.0,,1.0,0,0,,1134538
1351,,4.0,PHYS7,Spent every Wednesday before tests in 6 hour review sessions- wouldn't leave until he was sure everyone that came to the session understood the material!,False,2012-07-22 11:56:34,2.0,,5.0,False,False,5.0,,1.0,0,0,,121234
1352,,3.0,HST710,No Comments,False,2006-08-11 07:55:52,2.0,,3.0,False,False,3.0,,,0,0,,121234
1353,,5.0,POL100,she's great. very engaging.,False,2009-12-18 19:42:09,3.0,,4.0,False,False,5.0,,4.0,0,0,,1082479
1354,,2.0,POLSC100J,No Comments,False,2007-12-24 19:19:07,3.0,,1.0,False,False,2.0,,3.0,0,0,,1082479
1355,,5.0,2004,Hover is very knowledgeable of the subject material. TAs are not as good at tying p-sets to material.,False,2013-07-19 16:51:31,5.0,,4.0,False,False,5.0,,2.0,0,1,,1050067
1356,,4.0,ENG2018,No Comments,False,2007-11-07 09:51:34,4.0,,3.0,False,False,4.0,,1.0,0,0,,1050067
1357,mandatory,5.0,21A.500,"Brilliant professor. Kind and patient with students (even rude ones). Pushed me to think outside my comfort zone. Excellent readings and multimedia use, also fun activities in class. Overall, Professor Moran-Thomas helped me challenge realities I take for granted and think differently about how technology and culture shape one another.",False,2019-01-07 19:15:22,3.0,,5.0,True,False,5.0,Gives good feedback--Participation matters--Inspirational,0.0,0,0,1.0,2416726
1358,mandatory,1.0,21A.500,"Very poor lecturer, shows up to lecture (seemingly?) completely unprepared. Has slides, but almost never references the random pictures she included in them. Skips back and forth between slides (she doesn't know what's next?) and skips through half the material she prepared. Doesn't make a point in class, only talks in extremely vague sentences.",False,2018-10-31 11:33:49,2.0,,1.0,True,False,1.0,,0.0,1,1,0.0,2416726
1359,non mandatory,1.0,14.33,"Awful experience, worst professor Ive had at MIT. He is inconsiderate and incredibly misleading!",False,2020-12-22 00:19:00,3.0,,1.0,True,False,1.0,,0.0,0,0,0.0,2654686
1360,mandatory,1.0,14.33,terrible,False,2020-12-16 14:11:09,3.0,,1.0,True,False,1.0,,0.0,0,0,0.0,2654686
1361,,5.0,AERO16,literally the best,False,2011-03-12 16:40:58,3.0,,5.0,False,False,5.0,,4.0,0,0,,667163
1362,,5.0,UNIF1601,"Great Prof!  Great notes, teaches clearly, fairest grading, and the most interesting part of Unified!",False,2008-03-20 02:18:09,3.0,,5.0,False,False,5.0,,5.0,0,0,,667163
1363,,5.0,1056,Extremely helpful and really interested in making students understand the subject. Also encourages development of interest among students. Fair grading!,False,2013-05-11 15:46:45,1.0,,5.0,False,False,5.0,,4.0,0,0,,137140
1364,,5.0,STR446,No Comments,False,2007-02-12 20:20:44,4.0,,5.0,False,False,5.0,,5.0,0,0,,137140
1365,non mandatory,5.0,7016,I love Adam! He is always friendly and does his best to make the course material interesting. The best person for this course!,False,2022-09-23 01:57:47,2.0,A+,5.0,True,False,5.0,,-1.0,0,0,1.0,2335783
1366,non mandatory,1.0,BIOLOGY7.016,"Wanted Eric Lander's 7.012 but was lotteried out to 7.016. It was THE MOST TERRIBLE thing happened to me. I would have failed this class if not for Eric Lander's recorded lectures. Prof Martin's teaching skills need A LOT of improvement. I attended his lectures and then rewatched the recorded versions, yet could understand only 50% of the topics.",False,2018-01-13 23:42:22,5.0,B+,1.0,True,False,1.0,Skip class? You won't pass.--LOTS OF HOMEWORK--Tests are tough,0.0,0,0,0.0,2335783
1367,,4.0,PSYCH20,Ditto what 11/19 poster said.,False,2009-12-09 22:05:16,1.0,,4.0,False,False,4.0,,5.0,0,0,,121079
1368,,4.0,PSYCH920,"Easy class, interesting material, boring lectures.",False,2009-11-19 23:46:35,1.0,,4.0,False,False,4.0,,4.0,0,0,,121079
1369,,5.0,RHETO21W7,Very smart caring teacher.,False,2010-04-01 15:57:35,3.0,,5.0,False,False,5.0,,3.0,0,4,,1244814
1370,,1.0,WRIT7471,He manages to make everything boring.  By day 3 everyone had brought a laptop to play games.  At least he doesn't expect you to listen to him in class.  21W.747.1 F2008,False,2009-01-13 22:13:35,1.0,,1.0,False,False,1.0,,1.0,4,0,,1244814
1371,mandatory,1.0,BIOL750,"No, I don't want to write a review.",False,2025-01-13 18:35:55,5.0,F,1.0,True,False,1.0,Tough grader--So many papers--Lecture heavy,-1.0,0,0,,2164550
1372,non mandatory,1.0,BIO7.28,Instructor seemed frustrated and irritated while answering students' questions during lecture.  Avoid at all costs.,False,2017-06-08 15:36:22,2.0,A,1.0,True,False,1.0,,0.0,0,5,0.0,2164550
1373,mandatory,1.0,BIOL750,A poor instructor who was clearly not invested in the success of students.,False,2016-11-06 15:40:17,3.0,A,1.0,True,False,1.0,,5.0,0,3,0.0,2164550
1374,non mandatory,5.0,ECON1477,Professors Abhijit Banerjee is an excelent Economists. I take The Challenge of World Poverty he is great . I recommend to any one,False,2016-03-29 23:06:04,2.0,A+,4.0,True,False,5.0,,2.0,0,5,,304839
1375,,5.0,21F010,No Comments,False,2004-12-26 16:23:28,4.0,,5.0,False,False,5.0,,,3,0,,304839
1376,,5.0,CHEM091,Prof. Cima is quite approachable so it's easy to get help when a few concepts are unclear. He definitely makes Chemistry fun by making the class engaging.,False,2013-03-16 11:31:08,3.0,,5.0,False,False,5.0,,5.0,0,0,,1668985
1377,,4.0,CHEM091,"He is a pretty good teacher.  His class (3.091) is very interesting when he enjoys what he is talking about. If he isn't too interested in the subject, you can usually tell because the lectures are not as entertaining.  He is a good professor nevertheless.",False,2011-12-15 15:11:46,4.0,,3.0,False,False,4.0,,3.0,0,2,,1668985
1378,mandatory,4.0,8.03,Very engaging lecturer,False,2018-11-03 22:48:20,4.0,,4.0,True,False,4.0,Respected--Skip class? You won't pass.--Caring,5.0,0,0,1.0,1907037
1379,non mandatory,5.0,8.03,Great guy,False,2018-07-25 04:16:08,3.0,A-,5.0,True,False,5.0,Gives good feedback--Skip class? You won't pass.--ACCESSIBLE OUTSIDE CLASS,0.0,0,2,1.0,1907037
1380,non mandatory,5.0,1803,"Great, the online text is great as well.",False,2025-01-25 10:00:37,5.0,A-,5.0,False,True,5.0,Gives good feedback--Inspirational--Caring,3.0,0,0,1.0,784579
1381,,5.0,1803,"Clarity at its best, very engaging problem sets ",False,2014-10-22 19:00:25,1.0,,5.0,True,False,5.0,,1.0,0,3,,784579
1382,,5.0,MATHS3,Knows the stuff and an amazing teacher,False,2009-12-23 08:42:12,1.0,,5.0,False,False,5.0,,5.0,0,2,,784579
1383,,5.0,21F027,"Also took 21F.064 with him. Prof. Miyagawa is an extremely fair professor who is clear in his lectures and is genuinely interested in what he teaches. Very willing to help old students. Heavy emphasis on writing papers, but gives you feedback on drafts to make sure you have the tools to achieve the grade you needwant. Go to his office hours",False,2014-09-23 03:39:36,2.0,,5.0,True,False,5.0,,1.0,0,1,,837668
1384,,5.0,21F027J,Prof. Miyagawa is an exceptionally helpful professor. He was very generous with his time and did a lot to help me with my work. He has also developed some innovative teaching tools.,False,2006-08-03 00:25:04,2.0,,5.0,False,False,5.0,,,0,0,,837668
1385,non mandatory,3.0,15.023J,he invite me for postdoc n give free access to materials.i only needed 2 read d material he give me 4 thesis he send me materials 2 read without me asking actually some were materials by other students or peers they did not do. i not very interested in his focus but since he offered the position with course is great.,False,2019-04-23 08:09:46,1.0,A+,3.0,False,False,3.0,Respected--Get ready to read--Beware of pop quizzes,5.0,1,1,1.0,2482814
1386,non mandatory,2.0,15023J,"plain boring context but the conversation makes up for the lessons tough marks to pass, much feedback after proofreading my writing after grammar review and also to receive paid tuition fee for the course nice men with good jokes.",False,2019-04-23 08:02:58,2.0,A-,2.0,True,False,2.0,Graded by few things--Hilarious--Tough grader,0.0,0,1,0.0,2482814
1387,non mandatory,5.0,ME347,The Greatest,False,2017-11-14 11:49:27,4.0,A+,5.0,True,False,5.0,Respected--Inspirational--Caring,5.0,0,0,1.0,1738924
1388,mandatory,5.0,ME347,Knows his stuff.,False,2015-07-24 22:10:20,4.0,A,3.0,True,False,4.0,,4.0,0,0,,1738924
1389,mandatory,5.0,ENG101,One of the greatest professors,False,2024-02-28 05:20:25,2.0,,5.0,True,False,5.0,Get ready to read--Participation matters--Caring,3.0,0,0,1.0,2723108
1390,non mandatory,5.0,ENG101,amazing guy. class was a breeze but i learned so much. love the podcast man. ,False,2023-02-07 03:54:29,1.0,D+,5.0,False,True,5.0,Gives good feedback--Inspirational--Caring,-1.0,0,2,1.0,2723108
1391,non mandatory,5.0,ME555,One of the best profs I've ever had. But also be prepared to work hard!,False,2019-04-09 03:10:57,4.0,,5.0,True,False,5.0,Get ready to read--Inspirational--Hilarious,0.0,0,0,1.0,814216
1392,,5.0,HUMANFCTR,"Her stories are awesome, and it's inspirational to have a prof who has really been there---out in the field and doing the stuff she's teaching.",False,2007-01-19 17:21:03,4.0,,5.0,False,False,5.0,,1.0,0,0,,814216
1393,,4.0,ARCH4100,Perhaps the most beloved instructor I will ever have.  He reignited in me a my passion for architecture and taught me that architecture is fundamentally and inextricably linked to an understanding of our existence.,False,2008-10-17 00:36:57,2.0,,5.0,False,False,5.0,,1.0,0,0,,765215
1394,,5.0,LEVEL2,No Comments,False,2006-09-08 08:28:44,3.0,,5.0,False,False,5.0,,1.0,0,0,,765215
1395,non mandatory,5.0,PHYS811,His sense of humor makes physics tolerable. He is also very helpful with pset problems. 10/10 would recommend ,False,2015-12-07 17:52:25,3.0,A-,5.0,True,False,5.0,,1.0,0,1,,812008
1396,,1.0,PHYS811,No Comments,False,2008-04-02 11:17:30,3.0,,1.0,False,False,1.0,,3.0,1,0,,812008
1397,mandatory,4.0,ANTH21A,Antropology with This Professor is not easy . The Class is very difficult but helps you a lot .,False,2016-03-29 23:20:58,5.0,C+,5.0,True,False,5.0,,5.0,0,0,,1014354
1398,,5.0,ANTH21A,No Comments,False,2009-11-22 23:48:31,5.0,,5.0,False,False,5.0,,2.0,0,0,,1014354
1399,,4.0,MECHANICS801,"Extremely nice and helpful. Works closely from notes, but still has good lectures. Can answer pretty much anything you throw at him.",False,2016-03-27 10:12:41,4.0,,5.0,True,False,5.0,,1.0,0,0,,1846490
1400,N,3.0,8022,"Overall, good. Clarity could have been better.",False,2014-08-03 21:04:01,4.0,,4.0,False,False,4.0,,3.0,0,0,,1846490
1401,non mandatory,1.0,XXX,"A good instructor, but not excellent. He is smart and knows well, but that is all. Personally he is not reliable, supportive, helpful or passionate about his lab workers.",False,2017-11-22 09:36:45,3.0,A,1.0,True,False,1.0,,5.0,0,0,0.0,1290853
1402,,4.0,BE430,No Comments,False,2009-05-26 23:52:14,3.0,,1.0,False,False,3.0,,3.0,0,0,,1290853
1403,non mandatory,5.0,6566,Srini is a great professor and one of the nicest people I've ever met. He genuinely cares so much about his students and is absolutely worth taking a class with or working with.,False,2023-12-04 01:06:39,4.0,A,5.0,True,False,5.0,Amazing lectures --Inspirational--Caring,-1.0,0,0,1.0,2500018
1404,non mandatory,5.0,6.009,This guy is just the bomb. There are few teachers at MIT who care as much about their job and their students as Srini - thank you!,False,2019-06-07 02:28:06,4.0,A,5.0,True,False,5.0,Respected--Clear grading criteria--Caring,0.0,0,0,1.0,2500018
1405,mandatory,5.0,21F501,"Amazing teacher and beautiful person. Very concerned about her students (although in a ""Japanese"" way).  Clear explanations. Would definitely recommend.",False,2015-09-26 11:24:44,1.0,A,5.0,False,False,5.0,,5.0,0,0,,640341
1406,,3.0,21F504,She's easily offended and isn't too fond of taking questions during class. she teaches the same way as the other 2 profs and that's fine. their method works. but eh.,False,2005-07-09 21:12:15,3.0,,2.0,False,False,3.0,,,0,0,,640341
1407,,4.0,MATH314,"Came up with great problems for homework/tests. Very patient when explaining things, and tries to inject fun facts into lectures.",False,2011-06-11 00:27:54,3.0,,5.0,False,False,5.0,,3.0,0,0,,1040890
1408,,4.0,MATH315,Stanley is a must-take.  The master of combinatorics!,False,2007-10-21 08:37:56,5.0,,5.0,False,False,5.0,,3.0,0,0,,1040890
1409,mandatory,3.0,507,"He is an entertaining lecturer and is able to keep me awake even during 9am classes. That said, his tests are pretty garbage and have very bogus questions-- I would recommend just memorizing everything, and asking TAs for help on the more confusingly-worded questions.",False,2018-01-05 15:22:28,4.0,,3.0,True,False,3.0,Tough Grader--Hilarious--Tests are tough,0.0,0,0,0.0,1853299
1410,,1.0,5111,Did not go over a lot of the material in class and left the students to figure out problems on their own.  Worst professor I have ever had,False,2013-11-18 19:03:14,4.0,,1.0,False,False,1.0,,1.0,0,0,,1853299
1411,,5.0,CHEM543,good prof,False,2012-02-07 13:30:20,4.0,,5.0,False,False,5.0,,1.0,0,0,,917821
1412,,5.0,CHEM13,No Comments,False,2006-11-14 17:11:42,4.0,,4.0,False,False,5.0,,4.0,0,0,,917821
